"(67.0, 371.0)","(156.0, 322.5)","(208.0, 227.0)","(257.0, 140.0)","(344.5, 82.5)","(439.0, 101.0)","(487.0, 185.0)","(515.0, 281.0)","(573.0, 362.0)","(669.0, 405.0)","(767.0, 424.0)"
"(66.0, 371.0)","(158.0, 325.5)","(210.0, 230.0)","(258.5, 141.5)","(344.0, 83.0)","(439.0, 102.0)","(489.0, 183.5)","(516.0, 280.0)","(576.0, 361.0)","(671.0, 405.5)","(768.0, 426.0)"
"(65.0, 370.0)","(159.0, 329.0)","(212.0, 234.5)","(260.0, 145.0)","(344.0, 85.0)","(441.0, 102.0)","(491.0, 183.0)","(518.0, 280.0)","(576.0, 361.0)","(672.0, 407.0)","(769.0, 427.5)"
"(65.0, 370.0)","(160.5, 333.0)","(215.0, 239.0)","(263.0, 150.0)","(345.0, 88.0)","(442.0, 102.0)","(492.5, 182.0)","(519.0, 280.0)","(576.0, 362.5)","(671.0, 407.0)","(769.0, 428.0)"
"(65.0, 370.0)","(161.0, 337.0)","(217.0, 245.0)","(264.0, 155.0)","(344.0, 91.0)","(441.5, 102.0)","(493.0, 183.0)","(520.0, 279.0)","(578.0, 361.5)","(673.0, 407.0)","(769.0, 429.0)"
"(63.5, 370.0)","(161.0, 343.0)","(218.0, 250.0)","(264.0, 159.5)","(344.0, 95.0)","(442.0, 104.0)","(494.5, 184.0)","(522.0, 280.0)","(580.0, 362.0)","(675.0, 407.0)","(771.0, 429.0)"
"(64.0, 371.0)","(160.0, 349.0)","(218.0, 255.0)","(265.5, 165.0)","(344.0, 99.5)","(441.0, 106.0)","(495.0, 185.0)","(524.0, 282.0)","(582.0, 363.0)","(676.0, 407.5)","(774.5, 430.0)"
"(64.0, 374.0)","(161.0, 354.0)","(219.5, 262.0)","(266.0, 171.0)","(343.0, 104.0)","(441.0, 108.0)","(496.5, 187.0)","(526.0, 283.0)","(584.0, 363.0)","(679.0, 408.0)","(775.0, 431.0)"
"(63.0, 374.0)","(161.0, 358.0)","(220.0, 267.0)","(266.0, 177.0)","(342.0, 108.0)","(441.0, 111.0)","(497.0, 188.0)","(528.0, 283.0)","(585.5, 365.0)","(681.0, 409.0)","(777.5, 431.0)"
"(63.0, 374.0)","(159.0, 362.0)","(220.0, 271.0)","(266.0, 180.0)","(342.0, 111.0)","(439.0, 112.0)","(497.0, 189.5)","(528.0, 285.0)","(586.0, 365.5)","(681.0, 409.0)","(778.0, 431.0)"
"(63.0, 373.0)","(159.0, 362.0)","(221.0, 272.0)","(266.0, 181.0)","(342.0, 111.5)","(439.0, 114.0)","(496.5, 190.5)","(528.0, 286.0)","(587.0, 366.0)","(683.0, 409.0)","(780.0, 432.0)"
"(64.0, 372.0)","(159.0, 363.0)","(220.5, 273.0)","(266.0, 181.0)","(342.0, 112.0)","(439.0, 114.0)","(497.5, 189.5)","(528.0, 285.0)","(587.0, 366.5)","(683.0, 408.0)","(780.0, 433.0)"
"(65.0, 370.0)","(159.0, 364.0)","(222.0, 274.0)","(266.0, 182.0)","(342.0, 112.0)","(440.0, 112.0)","(497.0, 188.0)","(528.0, 284.0)","(585.5, 366.0)","(681.0, 407.0)","(778.0, 432.0)"
"(66.0, 369.0)","(161.0, 364.5)","(223.0, 276.0)","(267.5, 183.0)","(342.0, 112.0)","(439.0, 112.0)","(497.0, 188.0)","(526.0, 285.0)","(584.0, 365.0)","(680.0, 408.0)","(776.0, 433.0)"
"(67.0, 366.0)","(161.0, 366.0)","(224.0, 278.0)","(268.0, 185.0)","(342.0, 114.0)","(439.0, 112.0)","(497.0, 186.0)","(526.0, 283.0)","(584.0, 366.0)","(678.0, 408.0)","(774.0, 435.0)"
"(67.0, 366.0)","(161.0, 366.5)","(224.5, 279.0)","(268.0, 186.5)","(342.0, 114.0)","(439.0, 110.0)","(498.0, 184.0)","(526.0, 281.0)","(582.0, 364.0)","(675.0, 408.0)","(772.0, 436.0)"
"(69.0, 364.0)","(162.0, 368.0)","(226.0, 280.0)","(270.0, 187.0)","(342.0, 114.0)","(439.0, 110.0)","(498.0, 183.5)","(525.0, 280.0)","(581.0, 364.0)","(675.0, 408.0)","(770.0, 437.0)"
"(69.0, 363.0)","(163.0, 368.0)","(227.0, 281.0)","(270.0, 187.0)","(342.0, 114.0)","(439.0, 110.0)","(498.0, 183.0)","(525.0, 280.0)","(580.0, 364.0)","(675.0, 408.0)","(770.0, 438.0)"
"(71.0, 361.0)","(164.0, 370.0)","(228.0, 282.0)","(270.0, 188.0)","(342.0, 114.0)","(439.0, 110.0)","(497.0, 182.0)","(524.0, 280.0)","(580.0, 364.0)","(673.0, 407.0)","(767.0, 438.0)"
"(73.0, 359.0)","(163.0, 371.0)","(229.0, 284.0)","(272.0, 191.0)","(342.0, 115.5)","(439.0, 109.0)","(497.0, 182.0)","(523.0, 280.0)","(579.0, 363.0)","(673.0, 405.0)","(768.0, 436.0)"
"(74.0, 360.0)","(165.0, 372.0)","(231.0, 286.0)","(272.0, 192.0)","(341.0, 116.0)","(437.0, 108.0)","(497.0, 181.0)","(524.0, 279.0)","(580.0, 359.5)","(676.0, 400.0)","(769.0, 436.0)"
"(76.0, 358.0)","(165.0, 374.0)","(232.0, 288.0)","(272.0, 193.0)","(340.0, 116.0)","(435.5, 106.0)","(496.0, 178.0)","(525.0, 276.0)","(584.0, 354.0)","(683.0, 393.0)","(771.0, 435.0)"
"(78.0, 357.0)","(167.0, 376.0)","(234.0, 289.5)","(271.0, 195.0)","(337.0, 116.0)","(433.0, 101.0)","(497.0, 171.0)","(531.0, 266.0)","(593.0, 343.0)","(690.0, 383.0)","(772.5, 434.0)"
"(80.0, 355.0)","(168.0, 377.0)","(236.0, 293.0)","(273.0, 197.0)","(336.0, 116.0)","(429.0, 96.0)","(500.0, 159.0)","(540.0, 253.0)","(602.0, 332.0)","(695.0, 377.5)","(773.0, 435.0)"
"(82.0, 353.0)","(169.0, 379.5)","(240.0, 297.0)","(277.0, 202.0)","(336.0, 118.0)","(430.0, 92.0)","(507.0, 148.0)","(551.0, 239.0)","(608.5, 320.0)","(698.0, 374.0)","(773.0, 438.0)"
"(86.0, 351.0)","(172.0, 381.0)","(244.5, 302.0)","(281.0, 207.0)","(338.0, 120.0)","(431.0, 90.0)","(512.0, 140.0)","(559.0, 228.0)","(615.0, 313.0)","(701.5, 371.5)","(773.0, 438.0)"
"(90.0, 348.0)","(176.0, 381.5)","(251.0, 304.0)","(287.0, 209.0)","(340.0, 121.5)","(431.5, 87.0)","(514.5, 136.0)","(564.0, 223.0)","(619.0, 307.0)","(703.0, 368.0)","(770.0, 439.0)"
