"(93.0, 332.0)","(167.0, 262.0)","(230.0, 172.0)","(300.0, 100.0)","(397.0, 69.0)","(481.0, 115.0)","(491.0, 207.0)","(491.0, 308.0)","(556.5, 377.0)","(657.0, 364.0)","(736.0, 307.0)"
"(93.5, 332.0)","(167.0, 261.5)","(230.0, 172.0)","(300.0, 100.0)","(397.0, 69.0)","(481.0, 114.0)","(491.0, 207.5)","(491.0, 308.0)","(556.0, 377.0)","(657.0, 364.0)","(736.0, 307.0)"
"(94.0, 332.0)","(168.0, 261.0)","(230.0, 171.0)","(300.0, 100.0)","(397.0, 69.0)","(481.0, 114.0)","(491.0, 207.5)","(491.0, 308.0)","(556.0, 377.0)","(657.0, 364.0)","(736.0, 307.0)"
"(94.0, 332.0)","(168.0, 262.0)","(230.0, 171.0)","(300.0, 100.0)","(398.0, 69.0)","(481.0, 114.0)","(491.0, 207.5)","(492.0, 308.0)","(556.0, 377.0)","(657.0, 364.0)","(736.0, 307.0)"
"(94.0, 332.0)","(168.0, 262.0)","(230.0, 171.0)","(300.0, 100.0)","(397.0, 69.0)","(481.0, 114.0)","(491.0, 207.5)","(492.0, 308.0)","(556.0, 377.0)","(657.0, 364.0)","(736.0, 307.0)"
"(95.0, 332.0)","(168.0, 262.0)","(230.0, 171.0)","(300.0, 100.0)","(398.0, 69.0)","(481.0, 114.0)","(491.0, 207.5)","(492.0, 308.0)","(557.0, 377.0)","(657.0, 364.0)","(736.0, 307.0)"
"(94.0, 332.0)","(167.0, 262.0)","(230.0, 171.0)","(301.0, 99.0)","(398.0, 69.0)","(481.0, 114.0)","(491.0, 207.5)","(492.0, 308.0)","(557.0, 377.0)","(656.0, 364.0)","(736.0, 307.0)"
"(93.0, 332.0)","(168.0, 262.0)","(230.0, 172.0)","(300.0, 100.0)","(398.0, 69.0)","(481.0, 114.0)","(491.0, 207.5)","(491.0, 308.0)","(557.0, 377.0)","(657.0, 364.0)","(736.0, 307.0)"
"(93.0, 332.0)","(168.0, 262.0)","(230.0, 172.0)","(300.0, 100.0)","(398.0, 69.0)","(481.0, 114.0)","(491.0, 207.0)","(491.0, 308.0)","(556.0, 377.0)","(656.0, 364.0)","(736.0, 307.0)"
"(94.0, 332.0)","(168.0, 262.0)","(230.0, 172.0)","(300.0, 100.0)","(398.0, 69.0)","(481.0, 114.0)","(491.0, 207.0)","(491.0, 308.0)","(557.0, 377.0)","(656.0, 364.0)","(736.0, 307.0)"
"(94.0, 332.0)","(168.0, 262.0)","(230.0, 172.0)","(300.0, 100.0)","(398.0, 69.0)","(481.0, 114.0)","(491.0, 207.0)","(491.0, 308.0)","(557.0, 377.0)","(656.0, 364.0)","(736.0, 307.0)"
