"(159.0, 845.0)","(246.5, 638.0)","(380.0, 438.0)","(531.0, 275.0)","(736.0, 168.5)","(958.0, 147.0)","(1175.0, 194.0)","(1364.0, 302.0)","(1518.0, 459.0)","(1615.0, 658.0)","(1650.0, 864.0)"
"(159.0, 845.0)","(245.5, 638.0)","(379.5, 438.0)","(530.5, 274.0)","(735.0, 168.5)","(957.0, 147.0)","(1175.0, 194.0)","(1364.0, 302.0)","(1518.0, 459.0)","(1615.0, 659.0)","(1650.0, 866.0)"
"(159.0, 845.0)","(245.5, 637.0)","(380.0, 439.0)","(532.5, 276.0)","(736.0, 168.0)","(956.0, 147.0)","(1176.0, 194.0)","(1364.0, 303.0)","(1518.0, 458.0)","(1615.0, 659.0)","(1650.0, 866.0)"
"(159.0, 845.0)","(247.0, 636.0)","(380.0, 439.0)","(532.0, 276.0)","(736.0, 168.0)","(958.0, 147.0)","(1176.0, 194.0)","(1364.0, 303.0)","(1518.0, 458.0)","(1615.0, 659.0)","(1650.0, 865.0)"
"(159.0, 845.0)","(247.0, 637.0)","(380.0, 439.0)","(532.0, 276.0)","(735.0, 168.5)","(957.0, 147.0)","(1175.0, 194.0)","(1364.0, 303.0)","(1519.0, 457.0)","(1615.0, 659.0)","(1650.0, 864.5)"
"(159.0, 845.0)","(247.0, 637.0)","(379.0, 439.0)","(532.0, 275.0)","(736.0, 168.0)","(957.0, 147.0)","(1175.0, 194.0)","(1364.0, 303.0)","(1519.0, 459.0)","(1615.0, 659.0)","(1651.0, 864.0)"
"(159.0, 846.0)","(247.0, 637.0)","(379.0, 439.0)","(532.0, 275.0)","(735.5, 168.0)","(957.0, 148.5)","(1175.0, 194.0)","(1364.0, 303.0)","(1517.0, 457.0)","(1615.0, 659.0)","(1651.0, 865.0)"
"(159.0, 846.0)","(247.0, 636.5)","(378.5, 439.0)","(532.0, 275.0)","(735.0, 168.5)","(957.0, 148.5)","(1175.0, 194.0)","(1364.0, 303.0)","(1517.0, 457.0)","(1615.0, 659.0)","(1650.0, 865.0)"
"(159.0, 846.0)","(247.0, 638.0)","(379.0, 439.0)","(532.0, 275.0)","(735.0, 169.0)","(958.0, 148.0)","(1175.0, 194.0)","(1364.0, 303.0)","(1517.0, 457.0)","(1615.0, 660.0)","(1650.0, 865.0)"
"(159.0, 845.0)","(247.0, 636.0)","(380.0, 437.0)","(532.0, 273.0)","(735.0, 167.0)","(958.0, 146.0)","(1176.0, 193.0)","(1364.0, 302.0)","(1520.0, 457.0)","(1616.0, 658.0)","(1650.0, 863.5)"
"(159.0, 846.0)","(247.5, 636.0)","(379.0, 438.0)","(532.0, 274.0)","(735.0, 168.0)","(959.0, 147.5)","(1176.0, 193.5)","(1366.0, 302.0)","(1519.0, 458.0)","(1617.0, 659.0)","(1651.0, 865.0)"
"(159.0, 846.0)","(247.0, 637.0)","(380.0, 438.0)","(532.0, 275.0)","(734.0, 169.5)","(957.0, 148.5)","(1176.0, 195.0)","(1364.0, 303.0)","(1519.0, 459.0)","(1615.0, 658.0)","(1650.0, 864.5)"
"(158.0, 845.0)","(247.0, 637.0)","(379.0, 438.0)","(532.0, 274.0)","(734.0, 169.0)","(958.0, 147.0)","(1176.0, 194.5)","(1363.0, 302.0)","(1518.0, 458.0)","(1615.0, 659.0)","(1650.0, 865.0)"
"(158.0, 845.0)","(246.0, 637.0)","(379.0, 438.0)","(532.0, 273.0)","(734.0, 168.5)","(959.0, 147.0)","(1176.0, 194.0)","(1363.0, 302.0)","(1518.0, 458.0)","(1615.0, 658.0)","(1650.0, 864.0)"
"(158.0, 845.0)","(246.0, 637.0)","(379.0, 438.0)","(532.0, 274.5)","(735.0, 168.5)","(957.0, 147.5)","(1176.0, 194.0)","(1363.0, 302.0)","(1518.0, 459.0)","(1615.0, 659.0)","(1650.0, 863.0)"
"(158.0, 846.0)","(247.0, 637.0)","(379.0, 438.0)","(533.0, 274.0)","(736.0, 168.0)","(958.0, 147.0)","(1176.0, 194.0)","(1363.0, 301.0)","(1518.0, 458.0)","(1616.0, 658.0)","(1650.0, 864.0)"
"(158.0, 845.0)","(247.0, 637.0)","(379.0, 438.0)","(532.0, 274.5)","(736.0, 168.5)","(958.0, 148.0)","(1176.0, 194.0)","(1364.0, 301.0)","(1518.0, 459.0)","(1616.0, 659.0)","(1650.0, 864.0)"
"(158.0, 845.0)","(247.0, 637.0)","(379.0, 438.0)","(532.0, 274.5)","(736.0, 168.0)","(958.0, 147.5)","(1176.0, 194.0)","(1363.0, 301.0)","(1519.0, 458.0)","(1615.0, 659.0)","(1650.0, 863.0)"
"(158.0, 845.0)","(247.0, 637.0)","(379.0, 437.0)","(532.0, 274.5)","(735.0, 168.0)","(958.0, 147.5)","(1177.0, 194.0)","(1364.0, 301.0)","(1519.0, 458.0)","(1615.0, 659.0)","(1650.0, 863.0)"
"(158.0, 845.0)","(247.0, 637.0)","(379.0, 438.0)","(532.0, 274.0)","(735.0, 168.0)","(958.0, 147.5)","(1177.0, 194.5)","(1364.0, 301.0)","(1519.0, 458.0)","(1615.0, 658.0)","(1650.0, 863.0)"
"(158.0, 845.0)","(247.0, 637.0)","(379.0, 438.0)","(532.0, 274.0)","(736.0, 168.0)","(958.0, 148.0)","(1177.0, 194.0)","(1364.0, 301.0)","(1519.0, 458.0)","(1615.0, 658.0)","(1650.0, 863.0)"
"(158.0, 845.0)","(247.0, 636.0)","(379.0, 438.0)","(532.0, 274.0)","(735.0, 168.0)","(957.0, 148.0)","(1177.0, 194.0)","(1363.0, 301.0)","(1519.0, 458.0)","(1615.0, 658.0)","(1650.0, 863.0)"
"(158.0, 845.0)","(247.0, 636.0)","(379.0, 438.0)","(532.0, 275.0)","(735.0, 168.0)","(959.0, 147.0)","(1177.0, 194.0)","(1364.0, 301.0)","(1519.0, 458.0)","(1615.0, 658.0)","(1650.5, 862.5)"
"(158.0, 846.0)","(247.0, 636.0)","(379.5, 438.0)","(532.0, 273.5)","(735.0, 168.0)","(958.0, 147.0)","(1177.0, 194.0)","(1364.0, 301.0)","(1519.0, 458.0)","(1615.0, 657.0)","(1650.0, 863.0)"
"(158.0, 845.0)","(247.0, 637.0)","(380.0, 438.0)","(532.0, 274.5)","(736.0, 168.0)","(958.0, 147.0)","(1177.0, 194.0)","(1364.0, 301.0)","(1519.0, 458.0)","(1615.0, 658.0)","(1650.0, 863.0)"
"(158.0, 844.0)","(247.0, 637.0)","(379.5, 438.0)","(532.0, 274.0)","(736.0, 168.0)","(957.0, 147.0)","(1176.5, 194.0)","(1364.0, 301.0)","(1519.0, 458.0)","(1615.5, 658.0)","(1650.0, 863.0)"
"(159.0, 846.0)","(247.0, 637.0)","(379.5, 438.0)","(532.0, 275.0)","(734.0, 168.0)","(958.0, 148.0)","(1177.0, 194.0)","(1364.0, 301.0)","(1519.0, 458.0)","(1615.5, 658.0)","(1650.0, 863.0)"
"(159.0, 846.0)","(247.0, 636.0)","(380.0, 437.5)","(532.0, 274.5)","(734.0, 168.0)","(958.0, 147.0)","(1178.0, 193.0)","(1364.0, 301.0)","(1519.0, 458.0)","(1616.0, 657.0)","(1650.0, 863.0)"
"(159.0, 846.0)","(247.0, 637.0)","(380.0, 437.5)","(532.0, 273.5)","(735.0, 169.0)","(957.0, 147.0)","(1177.0, 194.0)","(1364.0, 301.0)","(1519.0, 458.0)","(1615.0, 658.5)","(1650.0, 863.0)"
"(159.0, 844.0)","(247.0, 637.0)","(380.0, 438.0)","(532.0, 275.0)","(735.0, 168.5)","(957.0, 148.0)","(1177.0, 194.0)","(1364.0, 301.0)","(1519.0, 458.0)","(1616.0, 658.0)","(1650.0, 863.0)"
"(159.0, 844.0)","(247.0, 637.0)","(379.0, 437.0)","(532.0, 274.0)","(735.0, 168.0)","(957.0, 147.5)","(1177.0, 194.0)","(1364.0, 301.0)","(1519.0, 458.0)","(1616.0, 657.0)","(1650.0, 863.0)"
"(159.0, 845.0)","(247.0, 637.0)","(379.0, 437.5)","(532.0, 273.5)","(736.0, 168.0)","(957.0, 147.5)","(1177.0, 194.0)","(1364.0, 301.0)","(1519.0, 458.0)","(1616.0, 657.0)","(1650.0, 863.0)"
"(159.0, 845.0)","(247.0, 637.0)","(379.0, 438.5)","(532.0, 274.0)","(736.0, 169.0)","(958.0, 148.0)","(1177.0, 194.0)","(1364.0, 301.0)","(1519.0, 458.0)","(1616.0, 657.0)","(1650.0, 863.5)"
"(159.0, 844.0)","(247.0, 637.0)","(379.0, 437.0)","(532.0, 275.0)","(734.0, 168.0)","(958.0, 148.0)","(1177.0, 194.0)","(1364.0, 301.0)","(1519.0, 458.0)","(1616.0, 658.0)","(1650.0, 864.0)"
"(159.0, 845.0)","(247.0, 637.0)","(379.0, 437.0)","(532.0, 274.5)","(735.0, 169.0)","(958.0, 147.5)","(1177.0, 194.0)","(1364.0, 301.0)","(1519.0, 458.0)","(1616.0, 657.0)","(1650.5, 864.0)"
"(159.0, 847.0)","(247.0, 636.0)","(379.0, 437.0)","(532.0, 274.0)","(736.0, 168.5)","(957.0, 147.0)","(1176.0, 194.0)","(1364.0, 302.0)","(1519.0, 458.0)","(1616.0, 659.0)","(1650.5, 864.0)"
"(159.0, 845.0)","(247.0, 636.0)","(379.0, 437.0)","(532.0, 274.0)","(736.0, 168.0)","(956.0, 147.0)","(1176.0, 194.0)","(1364.0, 302.0)","(1519.0, 458.0)","(1616.0, 659.0)","(1650.5, 864.0)"
"(159.0, 845.0)","(247.0, 636.0)","(379.0, 437.0)","(532.0, 274.0)","(736.0, 168.0)","(956.0, 147.0)","(1176.5, 194.0)","(1362.0, 302.0)","(1519.0, 458.0)","(1616.0, 659.0)","(1650.5, 864.0)"
"(159.0, 847.0)","(248.0, 637.0)","(379.0, 436.5)","(532.0, 274.0)","(738.0, 168.0)","(957.0, 147.0)","(1176.5, 194.0)","(1362.0, 301.0)","(1519.0, 458.0)","(1616.0, 658.0)","(1650.5, 863.0)"
"(159.0, 845.0)","(248.0, 637.0)","(379.0, 436.0)","(532.0, 274.5)","(735.0, 168.5)","(956.0, 148.0)","(1177.0, 194.0)","(1362.0, 302.0)","(1519.0, 458.0)","(1616.0, 659.0)","(1650.5, 863.0)"
"(159.0, 844.0)","(247.0, 636.0)","(379.0, 436.5)","(532.0, 274.0)","(735.0, 169.0)","(957.0, 148.0)","(1176.0, 194.0)","(1363.0, 302.0)","(1518.0, 458.0)","(1616.0, 659.0)","(1650.0, 864.0)"
"(159.0, 846.0)","(247.0, 636.0)","(380.0, 438.0)","(532.0, 275.0)","(736.0, 169.0)","(956.0, 148.0)","(1177.0, 194.0)","(1363.0, 302.0)","(1518.0, 458.0)","(1616.0, 657.5)","(1650.0, 864.0)"
"(159.0, 844.0)","(247.0, 636.0)","(380.0, 437.0)","(532.0, 274.0)","(735.0, 168.0)","(958.0, 147.0)","(1176.0, 194.0)","(1363.0, 301.0)","(1518.0, 457.0)","(1616.0, 659.0)","(1650.0, 864.0)"
"(159.0, 845.0)","(247.0, 636.0)","(379.0, 437.0)","(531.5, 274.0)","(735.0, 168.0)","(958.0, 147.0)","(1177.0, 194.0)","(1363.0, 303.0)","(1518.0, 456.0)","(1615.5, 659.0)","(1650.0, 865.5)"
"(159.0, 846.0)","(247.0, 637.0)","(379.0, 439.0)","(532.0, 274.0)","(734.0, 169.0)","(956.0, 147.0)","(1177.0, 194.0)","(1364.0, 303.0)","(1518.0, 457.0)","(1616.0, 661.0)","(1650.5, 865.0)"
"(159.0, 846.0)","(247.0, 636.0)","(379.0, 439.0)","(533.0, 274.0)","(734.0, 169.0)","(957.0, 147.0)","(1177.0, 194.0)","(1364.0, 302.0)","(1518.0, 457.0)","(1616.0, 659.0)","(1650.5, 864.0)"
"(159.0, 845.0)","(247.0, 636.0)","(380.0, 437.5)","(532.0, 274.0)","(734.0, 168.0)","(957.0, 147.0)","(1178.0, 194.0)","(1363.0, 302.0)","(1518.0, 458.0)","(1616.0, 661.0)","(1650.0, 865.0)"
"(159.0, 847.0)","(247.0, 638.0)","(380.0, 439.0)","(532.0, 274.0)","(735.0, 168.0)","(957.0, 147.0)","(1177.0, 194.5)","(1363.0, 302.0)","(1518.0, 458.0)","(1616.0, 660.0)","(1650.5, 865.0)"
"(160.0, 846.0)","(247.0, 637.0)","(380.0, 438.5)","(532.0, 274.0)","(735.0, 169.0)","(958.5, 148.0)","(1177.0, 194.5)","(1363.0, 302.0)","(1519.0, 458.0)","(1616.0, 660.0)","(1650.5, 864.0)"
"(160.0, 846.0)","(248.0, 637.0)","(380.0, 438.5)","(531.0, 274.5)","(735.0, 168.5)","(956.0, 147.0)","(1177.0, 194.0)","(1363.0, 301.0)","(1518.0, 458.0)","(1615.0, 662.0)","(1650.5, 866.0)"
"(162.0, 847.0)","(249.0, 640.0)","(380.0, 438.5)","(531.0, 274.0)","(735.0, 168.5)","(957.0, 147.0)","(1177.0, 194.0)","(1363.0, 301.5)","(1518.0, 458.0)","(1614.0, 662.0)","(1650.5, 865.0)"
"(165.5, 849.0)","(253.0, 642.0)","(381.0, 439.5)","(531.0, 274.0)","(735.0, 168.5)","(957.0, 147.0)","(1176.0, 193.0)","(1363.0, 301.5)","(1517.0, 459.0)","(1614.0, 661.0)","(1652.0, 866.0)"
"(167.0, 853.0)","(260.0, 644.0)","(383.5, 442.0)","(532.0, 273.5)","(734.0, 168.5)","(956.0, 148.0)","(1176.0, 194.0)","(1363.0, 303.0)","(1517.0, 459.0)","(1614.0, 661.0)","(1652.0, 866.0)"
"(167.0, 853.0)","(261.0, 645.0)","(385.0, 443.0)","(532.0, 276.0)","(734.0, 168.5)","(958.0, 147.0)","(1177.0, 194.5)","(1362.0, 304.0)","(1516.0, 461.0)","(1613.0, 662.0)","(1653.5, 867.0)"
"(164.0, 855.0)","(261.0, 647.0)","(386.0, 445.0)","(532.5, 277.5)","(734.0, 169.0)","(957.0, 147.5)","(1176.0, 194.5)","(1362.0, 306.0)","(1515.0, 463.0)","(1613.0, 664.0)","(1655.0, 867.0)"
"(160.0, 858.0)","(265.5, 655.0)","(390.0, 451.0)","(534.5, 282.0)","(735.0, 170.5)","(957.0, 147.0)","(1176.0, 195.0)","(1362.0, 306.0)","(1514.0, 465.0)","(1611.0, 665.0)","(1656.0, 870.0)"
"(153.0, 859.0)","(263.0, 659.0)","(392.0, 457.0)","(538.0, 288.0)","(735.5, 174.0)","(956.0, 147.5)","(1175.0, 196.0)","(1361.0, 308.0)","(1513.0, 467.0)","(1611.0, 667.0)","(1658.5, 872.0)"
"(150.0, 859.0)","(262.0, 660.0)","(392.0, 459.0)","(537.5, 290.0)","(737.0, 174.5)","(956.0, 147.5)","(1175.0, 196.0)","(1360.0, 308.0)","(1513.0, 467.0)","(1610.0, 668.0)","(1660.0, 872.0)"
"(149.0, 857.0)","(261.0, 658.0)","(392.0, 458.5)","(539.0, 290.0)","(736.0, 175.0)","(957.0, 148.0)","(1175.0, 196.0)","(1360.0, 309.0)","(1512.0, 468.0)","(1610.0, 668.0)","(1661.0, 872.0)"
"(145.0, 856.0)","(260.0, 658.5)","(392.0, 458.0)","(539.0, 291.0)","(737.0, 174.5)","(958.0, 148.0)","(1173.0, 196.0)","(1360.0, 310.0)","(1512.0, 468.0)","(1612.0, 669.0)","(1662.5, 870.0)"
